,default,student,balance,income
771,No,No,1172.459499,34690.13828
772,No,Yes,548.2728639,12048.82289
773,No,No,1752.883789,48250.10462
774,No,Yes,555.9206802,23909.70649
775,No,Yes,1560.931752,13621.56916
776,No,Yes,839.8835566,16883.33886
777,No,Yes,1112.817978,13634.90763
778,No,No,1309.253772,43278.05928
779,No,No,940.5908748,41560.47099
780,No,No,1019.248977,41195.37012
781,No,No,433.6690195,32904.69772
782,No,No,1015.115425,42050.46652
783,No,No,75.17766307,52765.97828
784,No,No,1050.316376,39585.62422
785,No,No,48.91185684,35155.17247
786,No,No,1721.64778,48236.12633
787,No,No,1607.35144,48700.84805
788,No,No,1180.447542,43914.41982
789,No,No,609.8771346,40875.94654
790,No,Yes,1054.200208,19440.97318
791,No,Yes,793.8204657,19074.03173
792,No,No,879.6756179,30021.38335
793,No,No,1237.647422,29151.23466
794,No,Yes,1412.764358,18234.45922
795,No,Yes,1174.716483,13025.76945
796,No,No,363.3448038,44325.78885
797,No,No,919.4857763,44928.18464
798,No,Yes,1195.05967,21648.65668
799,No,Yes,794.1377878,15721.79966
800,No,No,10.18881851,33776.82546
801,No,No,0,31083.22146
802,No,Yes,498.5059792,16967.61976
803,No,Yes,1227.161107,18459.41861
804,Yes,No,1902.612991,53394.07623
805,No,Yes,1059.204637,11742.37986
806,No,Yes,450.3053908,21177.61108
807,No,No,418.5398704,55002.73341
808,No,No,1070.480677,32939.36671
809,No,No,1306.770573,56640.63403
810,No,Yes,1315.337298,8431.175004
811,No,No,74.5334252,19146.24563
812,No,No,66.15233049,38927.12451
813,No,No,56.42071165,54217.33825
814,No,No,1056.596875,25123.85962
815,No,No,259.2375778,51355.37462
816,No,Yes,1143.692578,23500.90128
817,No,Yes,0,15682.0685
818,No,No,877.7939338,30239.72072
819,No,No,919.077555,45315.55745
820,No,No,94.93247587,27212.95124
821,No,No,333.3741889,29413.14899
822,No,No,197.9107165,30971.19725
823,No,No,624.910088,41047.55579
824,No,No,138.2522518,54406.50225
825,No,No,787.5517717,46185.552
826,No,No,1030.927564,36271.33456
827,No,No,1049.747643,30159.20989
828,No,No,0,35738.98757
829,No,Yes,1130.056787,18467.10219
830,No,No,795.5412235,51303.14014
831,No,Yes,1503.596238,18710.61448
832,No,No,436.1350124,46071.66052
833,No,No,800.7055933,36314.43633
834,Yes,Yes,1881.049952,16580.45056
835,No,Yes,1445.45803,18632.61606
836,No,No,1166.100236,23994.40391
837,No,No,163.7471037,38970.0289
838,No,No,0,46353.80212
839,No,No,1322.052937,47814.1742
840,No,No,1283.523253,61525.69618
841,No,No,1000.898434,43059.0486
842,No,No,249.860323,47602.1165
843,No,No,500.2221784,38991.01248
844,No,No,568.0944851,36374.43392
845,No,Yes,1047.085154,13714.27938
846,No,Yes,186.6683743,15976.63786
847,No,No,782.778332,39224.40927
848,No,No,388.5483505,18007.83296
849,No,Yes,842.5722263,17279.52182
850,No,No,556.1156313,44197.90846
851,No,No,1234.578618,48112.48054
852,No,No,412.8943419,42123.21721
853,No,No,683.3573938,29269.33352
854,No,No,872.2261716,48101.61169
855,No,No,415.7654285,24740.7536
856,No,Yes,1518.018809,16740.44308
857,No,No,254.3944552,44612.14757
858,No,No,1507.249195,24057.51794
859,No,No,900.5675031,40848.69179
860,No,No,595.1451336,46011.94663
861,No,Yes,163.9398231,21083.00451
862,No,No,389.6132519,43472.6743
863,No,Yes,1334.97118,14834.86429
864,No,Yes,1961.728657,17864.09925
865,No,No,1173.161493,36439.67873
866,No,No,1102.418242,23218.0838
867,No,No,1228.907919,46411.82006
868,Yes,No,1505.831475,29525.7494
869,No,Yes,1217.623913,21160.4293
870,No,Yes,843.159091,12042.89422
871,No,No,1004.532904,59403.93001
872,No,No,294.0629444,57500.11105
873,No,No,484.7234795,24569.56729
874,No,No,775.5561388,34586.25334
875,No,Yes,1339.312769,21031.85983
876,No,No,801.8550344,39156.62749
877,No,No,551.8871003,37573.14139
878,No,Yes,522.3811806,23440.06422
879,No,Yes,1237.454723,20660.46938
880,No,No,320.0059169,57563.48923
881,No,No,960.6700306,30093.72754
882,No,No,272.0195177,29773.60932
883,No,No,927.1659182,33781.81511
884,No,No,75.79525931,55189.68599
885,No,No,1285.851381,37635.95408
886,No,No,1471.775073,32478.04391
887,No,Yes,808.0147191,14485.46844
888,No,No,747.3535557,42900.02495
889,No,No,327.7957317,23865.3281
890,No,Yes,851.3417919,18786.58034
891,No,No,110.8543651,27370.30437
892,No,No,541.7555693,57322.10502
893,No,No,0,36269.29254
894,No,No,1201.360264,51740.89005
895,No,No,57.2198379,18982.55571
896,No,Yes,785.0934846,32945.82807
897,No,Yes,383.6396643,17445.18244
898,No,No,1107.304157,52765.05866
899,No,No,396.9859854,55454.63104
900,No,No,0,44807.37827
901,No,No,924.2415348,45207.38763
902,No,No,602.4937249,33202.53438
903,No,Yes,828.739825,17962.31109
904,No,Yes,1.611175572,20837.33546
905,No,Yes,894.0057891,18002.32519
906,No,No,1234.476479,31313.37458
907,No,No,406.0139804,42642.23737
908,No,Yes,1051.998449,12376.09598
909,No,Yes,1085.83808,18890.22808
910,No,No,1656.173272,41133.12685
911,No,Yes,242.6526089,20426.79397
912,No,Yes,602.3064955,12927.7128
913,No,No,187.5973026,59660.99704
914,No,No,331.2970819,34497.74268
915,No,No,911.3877951,57131.32037
916,No,No,391.4082005,39761.56184
917,No,No,1450.349184,33957.18196
918,No,No,819.9169885,28960.11281
919,No,Yes,1590.176413,18666.41221
920,No,Yes,1256.61487,22493.50126
921,Yes,Yes,1889.33211,22652.10963
922,No,No,743.6853749,10774.97191
923,No,No,343.1944994,29555.90547
924,No,No,534.9731547,44079.33287
925,No,No,1207.697906,34857.54031
926,No,No,564.8138972,39829.41683
927,No,Yes,495.3652633,22938.13687
928,No,No,902.5138231,38647.52189
929,No,Yes,1741.273354,18544.05165
930,No,No,1166.642625,52700.10969
931,No,Yes,631.15977,23245.07076
932,No,Yes,1076.977966,14668.38071
933,Yes,No,1243.554025,37634.3464
934,No,No,2113.019023,34747.75578
935,No,No,1296.060997,43313.28299
936,No,No,1088.674077,47147.72595
937,No,No,824.7317041,42313.51575
938,No,No,684.2948414,37011.18328
939,No,No,37.3648865,26221.5179
940,No,Yes,878.1490055,18414.57007
941,No,No,904.2415222,40683.46035
942,No,Yes,942.042215,22181.39455
943,No,Yes,957.4925363,16323.36476
944,No,No,285.2908758,17606.63593
945,No,Yes,1468.382748,19846.06475
946,No,No,322.7130195,27668.5761
947,No,No,414.1340631,40877.22645
948,No,No,1105.002812,36812.70609
949,No,No,0.445756769,31934.83798
950,No,No,619.7013996,13902.179
951,No,No,293.8693202,56676.80175
952,No,Yes,637.3827283,19704.91942
953,No,No,1109.528617,69325.07982
954,No,No,1223.112944,52903.46137
955,No,Yes,1183.69295,13081.66106
956,No,No,569.7908726,54335.2241
957,No,No,625.5319229,46026.48791
958,No,No,833.6552993,16908.7781
959,No,No,866.0459226,44827.26588
960,No,Yes,945.4798492,17279.28681
961,No,No,1554.845545,43901.80532
962,No,No,575.7683453,51927.7468
963,No,No,1141.603687,38722.96119
964,No,No,1146.64022,45376.55648
965,No,No,0,34305.91868
966,No,No,434.7147713,35454.75542
967,No,No,1026.13443,39135.63696
968,No,Yes,1302.797206,29252.36143
969,No,No,690.7058706,59561.9052
970,No,No,574.4516329,40727.64293
971,No,No,0,43346.62226
972,No,Yes,251.3060237,13058.60666
973,No,Yes,1252.113954,16490.70693
974,No,No,207.8952069,52249.31234
975,Yes,No,1753.084389,48965.34697
976,No,Yes,1279.935227,21107.52024
977,No,No,862.8765137,36461.90113
978,No,No,1143.541405,33394.9791
979,No,No,1253.18164,71238.5506
980,No,No,624.0839722,25557.63967
981,No,Yes,1027.86107,14322.08836
982,Yes,No,1964.014684,50553.53452
983,No,No,752.4261091,32539.64501
984,No,No,953.9298177,32640.14405
985,No,No,773.2042127,66749.43344
986,No,No,432.7910885,52238.08744
987,No,No,797.7340162,31616.80024
988,No,No,240.8415528,56089.15425
989,No,No,662.3158574,31815.34656
990,No,Yes,1056.36555,15432.39599
991,No,No,741.0875961,43015.53915
992,No,No,0,42284.68217
993,No,No,981.9544898,41123.21247
994,No,No,1569.835666,42781.3833
995,No,No,136.5055213,45596.10783
996,No,Yes,731.9517153,18117.42791
997,No,No,717.8107678,32040.93126
998,No,Yes,1005.176223,18262.17614
999,No,No,561.9283609,31192.91272
1000,Yes,No,2033.19179,44998.28744
1001,No,No,638.8174557,46704.738
1002,No,Yes,1104.949687,11528.99966
1003,No,No,0,29514.03361
1004,No,No,633.7666725,34290.60492
1005,No,Yes,1526.025134,20894.07666
1006,No,No,522.7662715,43026.32913
1007,No,No,853.1031276,47381.72423
1008,No,No,1225.225152,39338.86212
1009,No,Yes,1559.627869,22047.78161
1010,No,No,260.3399357,34932.49376
1011,No,No,1320.943245,50505.3669
1012,No,No,1443.64839,45089.38954
1013,No,No,791.6382334,30303.60678
1014,No,No,922.6664691,33445.48969
1015,No,No,80.75286364,35887.54636
1016,No,No,193.3585386,34728.02143
1017,No,No,939.0985018,45519.01898
1018,No,No,1336.803015,30787.15572
1019,Yes,No,1488.779562,49803.29308
1020,No,Yes,375.1967469,13709.20533
1021,No,Yes,773.3811632,18978.18845
1022,No,No,581.4231695,44600.6628
1023,No,No,461.0502494,43147.77203
1024,Yes,Yes,1424.559323,25398.19744
1025,No,Yes,1139.396214,17139.84809
1026,No,No,1032.20327,41673.73415
1027,No,No,96.64183869,44556.21942
1028,No,No,338.7794082,42678.71319
1029,No,Yes,1331.425462,13793.18518
1030,No,No,0,34479.62349
1031,No,No,616.25397,42436.68644
1032,No,No,599.8008625,30146.63574
1033,No,Yes,1466.56289,20904.44788
1034,No,No,593.3038909,49925.32392
1035,No,No,786.98126,49432.95276
1036,No,No,926.9853267,48753.31287
1037,No,No,1175.420433,37462.64333
1038,No,Yes,1697.749667,23295.84328
1039,No,No,575.5143833,54203.19021
1040,No,No,1386.302444,54404.48169
1041,No,Yes,1222.245092,23152.7231
1042,No,No,1556.194194,26905.58075
1043,No,No,1103.92188,52821.53485
1044,Yes,No,1496.07211,40214.62083
1045,No,Yes,975.642874,25920.32191
1046,No,Yes,781.1742571,23403.06377
1047,No,Yes,940.4354663,18939.84279
1048,No,No,375.32962,32531.21576
1049,No,No,627.8761333,51770.45835
1050,No,No,1304.383209,49371.95691
1051,No,No,1496.23237,37534.32924
1052,No,Yes,1005.593829,15851.48265
1053,No,No,828.8577543,46060.85293
1054,No,Yes,1144.35852,18903.37844
1055,No,No,1386.191949,42537.99079
1056,No,Yes,1321.805206,11453.61153
1057,No,No,1121.151251,35765.70649
1058,No,No,547.8633422,45966.35106
1059,No,No,813.9973412,42461.56142
1060,No,No,75.18398526,52166.00597
1061,No,No,598.2192978,28621.12542
1062,No,Yes,63.03632327,12308.01832
1063,No,No,0,48642.25451
1064,No,No,1553.703309,35929.16355
1065,No,No,813.7160939,46419.99708
1066,No,No,1386.176753,42875.00602
1067,No,No,933.7673154,43693.52116
1068,No,Yes,1240.0956,20134.64729
1069,No,No,0,33781.65631
1070,No,No,613.5818624,30833.80206
1071,No,No,253.5167956,53125.48345
1072,No,Yes,947.8858454,17094.47889
1073,No,Yes,112.8119095,16100.57083
1074,No,Yes,827.0413054,18892.82129
1075,No,No,484.679499,43900.09156
1076,No,Yes,271.2497049,25157.73142
1077,No,No,1018.248906,52509.74244
1078,No,No,0,43730.76665
1079,No,Yes,0,16421.48992
1080,No,No,1101.803715,36555.4627
1081,No,Yes,1471.897822,18913.03822
1082,No,No,1057.71318,40707.61877
1083,No,No,352.5505372,17626.16713
1084,No,No,1029.819308,50635.89081
1085,No,No,1308.663094,35964.79193
1086,No,Yes,1581.790489,10537.52984
1087,No,No,918.1189019,53710.2153
1088,No,No,637.8002911,40323.55907
1089,No,No,369.041788,38468.24465
1090,No,Yes,985.0926986,18499.96154
1091,No,No,306.9569266,32428.81291
1092,No,No,1205.913239,43715.41376
1093,No,No,1079.502963,40504.91545
1094,No,No,555.2884886,40046.42198
1095,No,No,905.0116944,39293.98251
1096,No,Yes,1348.956074,20870.26798
1097,No,Yes,1461.833249,19252.23729
1098,No,No,443.4469923,29811.36345
1099,Yes,No,2024.105018,51508.86888
1100,No,No,1516.551152,39368.14187
1101,No,Yes,520.5576465,18256.28839
1102,No,No,850.5480987,44501.91504
1103,No,No,926.4896733,49919.96729
1104,No,Yes,1275.824225,9611.963157
1105,No,No,249.5983832,20684.23741
1106,No,Yes,1564.471411,19372.8216
1107,No,No,443.1755645,37639.98243
1108,No,No,323.5469083,33991.99111
1109,No,Yes,512.3202025,24949.62161
1110,No,Yes,524.7606336,14154.91347
1111,No,No,741.4204609,38660.99965
1112,No,Yes,1994.049188,14305.11147
1113,No,No,1175.715193,24000.89494
1114,No,No,284.0487757,41243.85479
1115,No,No,565.5053845,39109.30967
1116,No,No,47.74566544,31150.37469
1117,No,No,776.9548658,45083.3202
1118,No,No,353.7390971,65526.80974
1119,No,No,76.13224922,53594.42001
1120,No,No,839.6035976,45994.64473
1121,No,Yes,754.4840226,22425.53548
1122,No,Yes,833.1207736,23630.27367
1123,No,No,277.2949179,27548.9503
1124,No,No,1594.697189,37091.87383
1125,No,No,0,40393.47543
1126,No,Yes,1281.617091,14236.09199
1127,No,No,1469.703786,40174.95035
1128,No,No,0,38165.68831
1129,No,No,891.403241,46611.73164
1130,No,No,493.7649099,51518.05525
1131,No,Yes,884.6140116,24306.65035
1132,No,No,0,32582.74556
1133,No,No,1028.520386,47944.60096
1134,No,Yes,425.8317403,13275.91441
1135,No,No,1132.358062,52489.76422
1136,No,No,965.2738039,46218.46056
1137,Yes,No,2499.01675,51504.29396
1138,No,Yes,1435.181264,11346.84187
1139,No,Yes,1391.19636,8637.963307
1140,No,Yes,1804.413369,17665.54905
1141,No,Yes,321.7950672,19229.22587
1142,No,No,1506.669829,41931.70448
1143,Yes,Yes,1402.267516,12104.31561
1144,Yes,No,1379.430717,38881.96935
1145,No,No,1232.978729,57182.33212
1146,No,No,134.8580208,35755.86662
1147,No,Yes,422.9140174,18787.33703
1148,No,No,1373.564213,21785.25275
1149,No,No,661.4258876,55591.55703
1150,No,No,1427.718421,27425.67495
1151,No,No,938.6378621,39459.76704
1152,No,No,608.4289941,56483.0569
1153,No,No,1477.532394,46965.13826
1154,No,Yes,1470.588741,17876.29269
1155,No,Yes,1488.598859,20739.62679
1156,No,No,0,49608.00617
1157,No,Yes,328.0383342,19566.26724
1158,No,Yes,1333.806128,21087.32352
1159,No,No,764.5347169,40593.28542
1160,No,No,110.326679,52106.2049
1161,Yes,Yes,2502.684931,14947.51975
1162,No,No,604.3155154,36592.75684
1163,No,Yes,1595.288158,22645.04006
1164,No,No,0,50076.26357
1165,No,No,440.6376501,50902.13614
1166,No,Yes,876.9186246,13372.51292
1167,No,No,1366.890314,35566.95637
1168,No,No,1129.975937,32795.04634
1169,No,No,1077.020824,56862.06694
1170,No,No,1411.074241,26040.00459
1171,No,No,0,45788.49211
1172,No,No,861.652948,27355.80502
1173,No,No,1185.661115,56483.5372
1174,No,No,901.5539184,57100.41767
1175,No,Yes,773.7302157,14841.98962
1176,No,No,1387.973385,30716.64306
1177,No,No,1207.694726,37355.94434
1178,No,Yes,455.7164377,12587.40145
1179,No,Yes,550.8950488,19110.07447
1180,No,Yes,1484.805423,22965.17668
1181,No,Yes,441.6261268,15261.70803
1182,No,No,810.4120752,28056.78391
1183,No,No,1137.039899,49810.89999
1184,No,Yes,1402.407716,13870.96968
1185,No,No,1541.812806,29374.92888
1186,No,No,898.9807259,63041.22478
1187,No,Yes,700.3311593,18702.956
1188,No,Yes,895.4580635,23795.5515
1189,No,No,770.1321919,48489.37866
1190,No,No,841.951731,53779.01825
1191,No,No,44.31361993,30449.25019
1192,No,No,377.3003603,42257.49319
1193,No,No,264.8011505,49216.24815
1194,No,No,522.0216391,37341.89878
1195,No,No,1681.916005,41866.55806
1196,No,No,1069.539368,55421.55279
1197,No,No,375.7009493,37925.97462
1198,No,Yes,670.991526,19835.96905
1199,No,No,318.9125682,49305.55317
1200,No,Yes,955.1202176,25314.85309
1201,No,No,1123.793439,24901.99634
1202,No,No,993.5808787,34836.25272
1203,No,No,278.8052603,54559.11666
1204,No,No,1553.289604,44150.16209
1205,No,No,0,34522.88556
1206,No,No,483.5913011,36497.46846
1207,No,Yes,311.5305491,18534.43072
1208,No,No,536.2538616,32994.15136
1209,No,No,127.7079183,27483.895
1210,Yes,Yes,1507.333948,23898.87823
1211,No,No,1351.03593,40946.60552
1212,No,No,723.1989866,42751.76524
1213,No,Yes,1041.202799,22618.42415
1214,No,No,1102.110109,34246.69491
1215,No,Yes,420.3702643,16419.71297
1216,Yes,No,1278.4073,36675.60688
1217,No,No,542.469658,52741.81067
1218,No,No,401.8290422,47175.61452
1219,No,No,506.5058716,51114.31972
1220,No,No,1160.499604,23498.3002
1221,No,No,1277.795913,56605.59886
1222,No,Yes,1200.624471,18973.90768
1223,No,Yes,1418.586072,11556.69531
1224,No,Yes,480.3397036,14592.8404
1225,No,No,370.5300188,31139.72184
1226,No,No,737.6852405,51138.26546
1227,No,No,501.921446,41366.67789
1228,No,No,1682.201224,30441.55485
1229,No,Yes,813.4527916,21073.98883
1230,No,No,683.8262514,46937.62287
1231,No,Yes,1036.600444,15197.24851
1232,No,Yes,471.1433887,24945.03775
1233,No,No,336.4196404,39707.04233
1234,No,Yes,443.7230439,13136.83042
1235,No,No,967.1388884,35269.12297
1236,No,No,549.2759696,15706.21509
1237,No,No,1601.160056,17974.74118
1238,No,No,902.1378198,59695.29046
1239,No,No,0,37553.55105
1240,No,No,1433.183548,41744.31508
1241,No,Yes,502.7977355,13376.05334
1242,No,No,433.4528187,35858.9302
1243,No,No,406.4267183,36750.49898
1244,No,No,935.481005,56610.81557
1245,No,Yes,1545.830641,12160.84228
1246,No,No,93.94056279,19811.33054
1247,No,Yes,192.4111547,24050.37172
1248,No,No,716.9202275,24015.51912
1249,No,Yes,1157.139538,21222.41554
1250,No,No,72.16974028,39560.63498
1251,No,Yes,1417.268258,20464.02574
1252,No,No,1195.483956,38452.64134
1253,No,No,559.1186503,55007.2651
1254,No,No,0,37499.68927
1255,No,No,359.2257409,25243.09848
1256,Yes,Yes,2123.369217,23836.46426
1257,No,No,1316.542384,20353.49883
1258,No,No,1172.30089,34513.61085
1259,No,No,1453.083637,36828.32719
1260,No,Yes,323.9570867,12327.24399
1261,No,No,1152.550664,27346.03061
1262,No,No,1333.998166,57662.12193
1263,No,No,709.6586991,37992.21295
1264,No,No,731.3091222,33126.84977
1265,No,Yes,279.3155744,19742.03706
1266,No,No,0,17059.36832
1267,No,Yes,630.704463,16501.809
1268,No,No,543.0371297,31268.09516
1269,No,No,618.881502,27906.58962
1270,No,Yes,1053.161735,25222.97884
1271,No,Yes,0,19622.57717
1272,No,Yes,1762.352183,17032.34235
1273,No,No,0,43943.24491
1274,No,No,469.1519745,30366.7196
1275,No,No,699.7625588,32881.30451
1276,No,No,446.1427252,42611.58355
1277,No,No,571.1799476,39682.80287
1278,No,No,952.3348213,44864.15486
1279,No,No,584.6670228,55682.4667
1280,No,No,174.3678659,47750.12061
1281,No,Yes,671.8017009,15299.25989
1282,No,No,1339.55551,53585.76133
1283,No,No,0,49232.70655
1284,No,Yes,1579.070977,21101.20461
1285,No,No,917.3235409,40193.8381
1286,No,No,251.4282215,25962.05919
1287,No,No,998.3620611,38385.29131
1288,No,No,828.2325106,42246.21736
1289,No,Yes,1500.283089,16943.02902
1290,No,No,1142.637976,26731.09036
1291,No,Yes,1415.198823,16737.51871
1292,No,No,198.7309179,33512.93037
1293,No,No,341.7692502,41662.74261
1294,No,Yes,146.7353634,12716.21283
1295,No,No,1576.306916,30547.79997
1296,No,No,1830.471547,24053.47692
1297,No,No,368.8007286,34526.03537
1298,No,Yes,1026.576284,23636.55277
1299,No,No,0,36225.50725
1300,No,No,241.3360311,40122.40162
1301,No,No,1272.053891,44895.5933
1302,No,No,361.2007027,49395.02674
1303,No,No,1464.009916,32023.59552
1304,No,Yes,815.0774084,18445.6597
1305,No,Yes,1026.128247,16430.64112
1306,No,No,630.7255595,30466.37852
1307,No,No,1624.126432,16054.30421
1308,No,No,744.7326369,44965.04641
1309,No,No,1439.296779,36170.59837
1310,No,Yes,1491.050998,13033.12274
1311,No,Yes,0,13334.24013
1312,No,No,1162.699796,27206.66185
1313,No,No,1463.593161,34064.87872
1314,No,Yes,1309.697543,15536.23876
1315,No,No,920.6474223,37936.08914
1316,No,Yes,6.318864439,18912.61406
1317,No,No,128.9911619,56946.4364
1318,No,Yes,1323.289063,21149.31369
1319,No,No,383.2157693,15233.31635
1320,No,No,267.380973,32265.11891
1321,No,No,429.074698,48109.80825
1322,No,No,711.003891,51035.74577
1323,No,Yes,309.5241479,12135.03813
1324,No,Yes,1317.926258,14070.16706
1325,No,No,427.3328427,55503.07363
1326,No,No,872.8569657,31471.54539
1327,No,No,1105.556173,38886.03581
1328,No,No,678.0189216,59416.77886
1329,No,Yes,1164.63073,17929.65298
1330,No,No,214.9016261,33904.57772
1331,No,No,721.5867078,50952.48482
1332,No,Yes,224.338769,18282.2166
